season,player_id,player_name,nationality,batting_type,bowling_type,matches,total_runs,total_balls_faced,total_wickets,total_overs,total_runs_conceded,total_mvp,mvp_std,batting_avg,true_strike_rate,bowling_avg,economy,consistency_score,cluster_label,pca_1,pca_2
2024,42653,Subham Satrajit,India,Right-hand bat,Right-arm medium,3,41,31,2,5.0,34,109.414,14.658249054144678,13.666666666666666,132.25806451612902,17.0,6.8,6.822097211653298,1,-0.10805639696243298,-1.0363664928470553
2024,42658,Milan Samal,India,Left-hand bat,Left-arm medium,4,0,3,2,15.0,99,64.08333333333334,16.57270387984076,0.0,0.0,49.5,6.6,6.03401839102678,0,-1.4487638553769826,0.8655790425913567
2024,42663,Krishna Palai,India,Left-hand bat,Left-arm medium,2,7,8,3,6.0,44,63.375,56.833707537868754,3.5,87.5,14.666666666666666,7.333333333333333,1.7595192066850327,1,-1.1491285756005145,-0.7500327877335511
2024,42665,Akash Mahapatra,India,Right-hand bat,Right-arm medium,1,28,29,0,0.0,0,31.034,,28.0,96.55172413793105,inf,0.0,0.0,2,1.729501886088291,0.40141438403504004
2024,42670,Sumit Sharma,India,Right-hand bat,Slow left-arm orthodox,4,18,10,4,14.0,82,154.4996,14.680824228904862,4.5,180.0,20.5,5.857142857142857,6.811606653740288,1,-0.033916942005293584,-1.0695768433188004
2024,42672,Kissan Rath,India,Right-hand bat,Right-arm Leg-Break,1,4,7,0,1.0,7,-0.7143999999999999,,4.0,57.14285714285714,inf,7.0,0.0,0,-0.5535031788812116,0.5569358358585433
2024,42681,Shreyash Bharadwaj,India,Right-hand bat,Right-arm medium,4,170,133,0,0.0,0,265.7263,40.854374023220174,42.5,127.81954887218046,inf,0.0,2.447718326149449,2,2.801319039469249,0.006740748383460821
2024,42682,Asish Parija,India,Right-hand bat,Right-arm medium,3,65,67,0,0.0,0,83.8633,11.91893371083728,21.666666666666668,97.01492537313432,inf,0.0,8.390012263351634,2,1.3750569711507765,0.6229150915029934
2024,42685,Dinesh Majhi,India,Right-hand bat,Right-arm medium,2,21,24,0,0.0,0,21.9,7.141778489984129,10.5,87.5,inf,0.0,14.002114478941536,2,0.6701671556674166,0.9429846040378134
2024,42686,Satyakam Bharadwaj,India,Right-hand bat,Right-arm offbreak,2,1,1,0,3.0,25,7.0,2.1213203435596424,0.5,100.0,inf,8.333333333333334,47.14045207910317,4,-0.5434431814789319,0.9502504470093556
2024,42687,Anil Parida,India,Right-hand bat,Right-arm medium,4,12,17,0,0.0,0,15.2,7.136292221221512,3.0,70.58823529411765,inf,0.0,14.01287908343012,2,0.10728341186771462,1.1716329759113522
2024,42688,Tapas Das,India,Right-hand bat,Right-arm medium,4,0,0,4,15.0,95,109.66666666666669,15.621833012379394,0.0,0.0,23.75,6.333333333333333,6.401297461108169,0,-1.8860682994979787,0.256794018208001
2024,42691,Badal Biswal,India,Right-hand bat,Slow left-arm orthodox,4,7,15,1,12.0,87,21.25,10.127057404136044,1.75,46.66666666666666,87.0,7.25,9.874536699985375,4,-0.32468684133841236,1.4591467082099052
2024,42693,Sobhandev Behera,India,Right-hand bat,Right-arm Leg-Break,2,0,0,2,5.0,33,51.16666666666667,1.296362432175335,0.0,0.0,16.5,6.6,77.13892158398713,0,-2.1407230140903937,1.141617972307092
2024,42695,Bikram Samal,India,Right-hand bat,Right-arm medium,4,46,45,0,0.0,0,87.88309999999998,30.309143995432024,11.5,102.2222222222222,inf,0.0,3.299334353192927,2,0.8729996303429893,0.6646810947641173
2024,42697,Saideep Mohapatra,India,Right-hand bat,Right-arm offbreak,4,91,77,0,6.0,61,122.62766666666666,44.13562846299272,22.75,118.1818181818182,inf,10.166666666666666,2.265743198464909,4,0.7415788589586536,-0.3218768282598024
2024,42702,Pankaj Senapati,India,Right-hand bat,Right-arm offbreak,3,21,23,0,0.0,0,23.8766,8.313230169635226,7.0,91.30434782608695,inf,0.0,12.029018559507522,2,0.5157809565328005,0.9403944308613817
2024,42811,Michael Levitt,Netherlands,Right-hand bat,Right-arm Fast,11,152,118,1,6.0,45,295.1105,30.38577342051821,13.818181818181818,128.81355932203388,45.0,7.5,3.291013811498847,1,0.3132068225925548,-0.4291651963831415
2024,42815,Ajay Sanjay Borude,India,Right-hand bat,Right-arm medium,2,34,15,0,1.0,14,79.2705,72.31616406533881,17.0,226.66666666666663,inf,14.0,1.3828167089953554,4,1.0697735820067622,-1.2419153097691567
2024,42816,Digvijay Patil,India,Right-hand bat,Right-arm offbreak,11,267,208,0,0.0,0,434.368,39.44692321081582,24.272727272727277,128.3653846153846,inf,0.0,2.535051959960754,2,1.808716087314499,0.28185306563817675
2024,42817,Sohan Jamale,India,Left-hand bat,Slow left-arm orthodox,7,8,6,5,21.0,185,111.0,19.468916006706444,1.1428571428571428,133.33333333333331,37.0,8.80952380952381,5.136392799966525,1,-0.6002077008471702,-0.5241649244473325
2024,42820,Rohan Damle,India,Left-hand bat,Slow left-arm orthodox,13,242,172,6,22.4,215,588.0937666666666,40.002657051136666,18.615384615384617,140.69767441860466,35.833333333333336,9.598214285714286,2.499833945334352,1,0.33599585536223125,-0.9625279685184227
2024,42821,Shubhankar Hardikar,India,Right-hand bat,Right-arm offbreak,9,85,83,0,0.0,0,123.8829,17.07454494986616,9.444444444444445,102.40963855421688,inf,0.0,5.856671454121761,2,0.7585330146268446,0.7337881393879429
2024,42823,Roshan Waghsare,India,Right-hand bat,Left-arm Chinaman,15,17,12,12,49.1,395,296.0626861788618,17.855965406985266,1.1333333333333333,141.66666666666669,32.916666666666664,8.044806517311608,5.600369272718233,1,-0.5321170344108599,-0.6215403499168897
2024,42826,Shubham Kothari,India,Right-hand bat,Slow left-arm orthodox,1,0,0,0,3.0,32,-6.666666666666666,,0.0,0.0,inf,10.666666666666666,0.0,0,-1.6093990256654895,0.7546400904194831
2024,42828,Abhimanyu Jadhav,India,Left-hand bat,None,10,119,110,0,0.0,0,211.2836,39.65517225794273,11.9,108.18181818181816,inf,0.0,2.52173914034557,2,0.9497339610061917,0.6064247841218613
2024,42829,Shripad Nimbalkar,India,Left-hand bat,None,1,15,16,0,0.0,0,16.0625,,15.0,93.75,inf,0.0,0.0,2,0.9928816001612274,0.6182467654398552
2024,42833,Harsh Oswal,India,Right-hand bat,Right-arm medium,1,0,0,0,1.0,19,-18.0,,0.0,0.0,inf,19.0,0.0,0,-2.340867011422044,0.18773084123245656
2024,42834,Sachin Dhas,India,Right-hand bat,Right-arm offbreak,10,137,113,0,0.0,0,252.7155,26.0225866158719,13.7,121.23893805309736,inf,0.0,3.842815530836093,2,1.1640472053883475,0.5109547567867029
2024,42838,Shreyash Chavan,India,Left-hand bat,Right-arm Leg-Break,12,16,14,20,44.0,312,458.1334,31.034475071496427,1.3333333333333333,114.28571428571428,15.6,7.090909090909091,3.2222230203547046,1,-0.9903468159453663,-0.8363339766150453
2024,42839,Siddharth Mhatre,India,Left-hand bat,Right-arm offbreak,18,392,255,5,16.0,149,905.4593333333332,39.24421013412831,21.77777777777778,153.72549019607845,29.8,9.3125,2.548146584125949,1,0.5436807212720887,-1.2267600297488959
2024,42840,Nihal Tusamad,India,Right-hand bat,Right-arm Fast,20,6,9,21,60.4,583,462.7225923328658,27.14050115974428,0.3,66.66666666666666,27.761904761904763,9.652317880794705,3.684530341257052,0,-1.4843461362807482,-0.3671582093750283
2024,42843,Sahil Autade,India,Left-hand bat,None,5,89,65,0,0.0,0,154.8175,32.02621970573486,17.8,136.92307692307693,inf,0.0,3.1224415781452106,2,1.5308349794181997,0.33151670442842557
2024,42844,Izhaan Sayed,India,Right-hand bat,Right-arm medium,10,165,87,11,31.5,272,637.1785444022771,56.16748294829578,16.5,189.6551724137931,24.727272727272727,8.634920634920634,1.780389555502312,1,0.5487261539106784,-1.479530789381519
2024,42845,Arshin Kulkarni,India,Right-hand bat,Right-arm medium,20,475,324,16,47.3,488,1133.6436484848484,53.29232655300749,23.75,146.60493827160494,30.5,10.317124735729388,1.8764427539213264,1,0.5126991250956738,-1.2700654088210417
2024,42847,Dhanraj Shinde,India,Right-hand bat,Right-arm medium,25,442,206,0,0.0,0,1241.0884,43.897696546761615,17.68,214.5631067961165,inf,0.0,2.278023856980193,2,2.2254434276799033,-0.20436472525872354
2024,42848,Rehan Khan,India,Right-hand bat,Right-arm medium,6,0,0,3,17.0,149,30.083333333333336,13.100298625377746,0.0,0.0,49.66666666666666,8.764705882352942,7.633413776254013,0,-1.6380939322987966,0.7468531377909156
2024,42849,Rishab Karwa,United Arab Emirates,Right-hand bat,Right-arm Fast,8,79,60,5,22.0,209,251.83376666666663,16.313615451361503,9.875,131.66666666666666,41.8,9.5,6.129849039175077,1,-0.11366326830311274,-0.5597050665711891
2024,42852,Akshay Waikar,India,Left-hand bat,Slow left-arm orthodox,10,1,2,5,32.0,291,84.5,16.04498883348526,0.1,50.0,58.2,9.09375,6.23247551231098,0,-1.0562161403026602,0.5731823323026642
2024,42856,Rohit Hadke,India,Right-hand bat,Right-arm medium,4,48,49,0,0.0,0,89.6502,15.477076708582064,12.0,97.95918367346938,inf,0.0,6.461168467592453,2,0.8573814402023864,0.734206748203888
2024,42860,Abhishek Anil Pawar,India,Right-hand bat,Right-arm medium,8,163,118,0,0.0,0,303.272,19.882779166835377,20.375,138.135593220339,inf,0.0,5.0294779799597,2,1.6799294016858934,0.31326705576799746
2024,42862,Swaraj Yogesh Chavan,India,Right-hand bat,Right-arm Leg-Break,1,2,6,2,2.4,21,34.9166,,2.0,33.33333333333333,10.5,8.75,0.0,0,-1.9158301772582353,-0.5866797449336706
2024,42863,Rameshwar Daud,India,Right-hand bat,Right-arm Fast,1,0,0,0,2.0,25,-10.5,,0.0,0.0,inf,12.5,0.0,0,-1.7703219825319316,0.6299200555983373
2024,42866,Om Bhosale,India,Left-hand bat,Right-arm medium,20,534,391,0,0.0,0,929.3596,48.10049055709582,26.7,136.57289002557545,inf,0.0,2.078980876115991,2,2.016186783541411,0.18245544685405662
2024,42867,Anand Thenge,India,Right-hand bat,Right-arm Fast,9,19,11,12,30.1,277,302.4394577235772,28.504583000544528,2.111111111111111,172.72727272727272,23.08333333333333,9.20265780730897,3.50820778532665,1,-0.4729449501122204,-1.198670568667179
2024,42870,Harshal Kate,India,Right-hand bat,Right-arm medium,2,7,10,0,0.0,0,6.4446,4.557020362034824,3.5,70.0,inf,0.0,21.94416352253197,2,0.11793945837598231,1.2892088694765582
2024,42871,Omkar Khatpe,India,Right-hand bat,Right-arm offbreak,16,423,343,0,0.0,0,717.4684,35.018198839565315,26.4375,123.32361516034986,inf,0.0,2.8556580096579665,2,1.8812579347791445,0.28787876873697094
2024,42876,Tushar Shrivastav,India,Right-hand bat,Right-arm offbreak,8,35,30,0,0.0,0,124.0693,28.28752420378676,4.375,116.66666666666669,inf,0.0,3.535127333151812,2,0.6130033021806387,0.6791095616507133
2024,42877,Ashkan Kazi,India,Right-hand bat,Slow left-arm orthodox,11,214,125,13,31.0,265,673.7335666666667,44.27103674231876,19.454545454545453,171.2,20.384615384615383,8.548387096774194,2.2588131509558678,1,0.4733165894183027,-1.4932374872741103
2024,42878,Akhilesh Pramod Gawale,India,Right-hand bat,Right-arm medium,8,76,79,0,3.0,32,97.1164,16.79172468662551,9.5,96.20253164556962,inf,10.666666666666666,5.955314410296953,4,-0.23080775678488702,0.05076269749901053
2024,42879,Kiran Chormale,India,Right-hand bat,Right-arm offbreak,7,178,121,0,1.0,14,330.0876,23.57460324393705,25.428571428571427,147.10743801652893,inf,14.0,4.2418529366223,4,0.809612703819561,-0.7887508269547535
2024,42880,Krish Shahapurkar,India,Right-hand bat,Right-arm medium,12,161,155,0,0.0,0,285.2358,17.935497699939788,13.416666666666666,103.87096774193547,inf,0.0,5.575535269385679,2,0.9894721355347025,0.6591461636377756
2024,42881,Vijay Pawale,India,Right-hand bat,Right-arm medium-fast,12,5,2,7,36.2,348,155.1086956521739,18.60511204073313,0.4166666666666667,250.0,49.71428571428572,9.613259668508286,5.3748668527802925,1,0.5681873940253385,-1.040423088016013
2024,42882,Rohit Patil,India,Left-hand bat,Left-arm Chinaman,7,194,103,0,0.0,0,461.3375,82.1742250960088,27.714285714285715,188.3495145631068,inf,0.0,1.2169265956954791,2,2.5397181692729958,-0.1961401739190075
2024,42884,Dhiraj Phatangare,India,Right-hand bat,Right-arm medium,20,453,310,2,4.0,59,872.0309,39.79722837604695,22.65,146.1290322580645,29.5,14.75,2.5127377980972097,1,0.04032988536259635,-1.566508556461371
2024,42885,Preetam Patil,India,Right-hand bat,Right-arm medium,10,181,114,0,0.0,0,398.7636,37.4829507105475,18.1,158.7719298245614,inf,0.0,2.6678796120461388,2,1.7448820133354532,0.17231696751418618
2024,42886,Kunal Thorat,India,Left-hand bat,Slow left-arm orthodox,12,4,6,26,44.0,255,609.4166666666666,35.36893322238547,0.3333333333333333,66.66666666666666,9.807692307692308,5.795454545454546,2.8273400096983603,0,-1.463612695596962,-0.5594253073749962
2024,42891,Sahil Churi,India,Right-hand bat,Right-arm medium,14,157,81,12,28.7,299,622.4505923133777,55.03135830554735,11.214285714285714,193.8271604938272,24.916666666666668,10.418118466898957,1.817145770685432,1,0.14391330829071874,-1.5433638197996729
2024,42894,Rushikesh Sonavne,India,Right-hand bat,Right-arm medium,9,241,160,0,0.0,0,515.6481,48.56442770220298,26.77777777777778,150.625,inf,0.0,2.059120321837208,2,2.1471576615936696,0.08598353332778091
2024,42897,Mehul Patel,India,Right-hand bat,Right-arm offbreak,21,498,313,0,3.0,28,1076.8601,62.68010976906166,23.714285714285715,159.10543130990416,inf,9.333333333333334,1.5954024389625288,4,1.2374005035516458,-0.566730210398373
2024,42899,Omkar Rajput,India,Left-hand bat,Left-arm Fast,2,7,13,1,5.0,47,17.46666666666667,8.108157757605744,3.5,53.84615384615385,47.0,9.4,12.333257811393272,0,-1.0713013617142053,0.29270592858793865
2024,42901,Yash Borkar,India,Right-hand bat,Right-arm medium,2,0,1,0,2.0,35,-4.5,3.181980515339464,0.0,0.0,inf,17.5,31.426968052735447,0,-2.254377344774172,0.7700619647572066
2024,42902,Pranay Singh,India,Left-hand bat,Left-arm Fast,11,8,9,8,42.2,311,227.97619047619048,21.625222958064096,0.7272727272727273,88.88888888888889,38.875,7.369668246445497,4.624229779915853,0,-0.8630062057756495,-0.081235476214803
2024,43093,Samadhan Pagare,India,Right-hand bat,Left-arm Fast,6,0,0,3,18.1,177,45.5609756097561,13.716205443108226,0.0,0.0,59.0,9.779005524861878,7.290646120370375,0,-1.5598346541158075,0.9018826791817959
2024,43098,Shubh Kansakar,India,Right-hand bat,Right-arm medium,6,71,76,0,0.0,0,85.1547,13.79028065439569,11.833333333333334,93.42105263157896,inf,0.0,7.251484034744769,2,0.8062120192729129,0.7794972024979313
2024,43129,Abhishek Gautam,Nepal,Right-hand bat,Slow left-arm orthodox,4,0,1,6,16.0,78,170.5,21.292115129001782,0.0,0.0,13.0,4.875,4.696574266771222,0,-1.947726386038047,0.06588071385457382
2024,43137,Trit Das,Japan,Right-hand bat,Right-arm medium,1,0,1,0,0.0,0,0.0,,0.0,0.0,inf,0.0,0.0,0,-0.6731200038971001,1.480283929378877
2024,43138,Pratik Shrestha,Nepal,Right-hand bat,Right-arm offbreak,4,73,65,0,0.0,0,100.2483,20.8281381016763,18.25,112.3076923076923,inf,0.0,4.80119727994082,2,1.3311267431087306,0.5167085993949004
2024,43153,Arniko Yadav,Nepal,Left-hand bat,Slow left-arm orthodox,5,12,24,3,8.0,69,85.71666666666665,32.1028395248077,2.4,50.0,23.0,8.625,3.1149892495560803,0,-1.513799937232668,-0.34225938603148803
2024,43267,Bhanu Pratap Singh,India,Left-hand bat,Slow left-arm orthodox,5,116,97,4,4.0,25,270.73703333333333,61.332580180739896,23.2,119.58762886597938,6.25,6.25,1.6304548040423503,1,0.16300293508019684,-1.401839701503892
2024,43268,Sagar Rawat,India,Right-hand bat,Right-arm medium,4,45,36,0,0.0,0,64.0564,18.820903146236105,11.25,125.0,inf,0.0,5.313241305319532,2,1.0617770033164722,0.5452995505524308
2024,43270,Sayyam Arora,India,Left-hand bat,Slow left-arm orthodox,1,12,12,0,0.0,0,14.0,,12.0,100.0,inf,0.0,0.0,2,0.885067931621882,0.6216681726643507
2024,43276,Nikhil Pundir,India,Right-hand bat,Right-arm medium,6,15,8,8,17.0,160,205.8,39.11323305481152,2.5,187.5,20.0,9.411764705882351,2.556679471110571,1,-0.39057159069555447,-1.4089540258178008
2024,43278,Piyush Singh,India,Right-hand bat,Right-arm medium,1,1,2,2,3.0,38,31.833333333333336,,1.0,50.0,19.0,12.666666666666666,0.0,0,-2.0121772478900484,-0.7417624836975985
2024,43279,Aarush Melkhani,India,Right-hand bat,Right-arm Leg-Break,4,64,29,0,1.0,19,176.6199,22.969279925206624,16.0,220.68965517241375,inf,19.0,4.353641051248603,4,0.5180167358782942,-1.4810348861292748
2024,43287,Devendra Bora,India,Right-hand bat,Right-arm medium,5,0,0,8,15.1,124,169.16666666666666,21.16535429002364,0.0,0.0,15.5,8.211920529801324,4.724702390034422,0,-2.195990875963886,-0.09928558228755184
2024,43292,Aryan Chaudhary,India,Left-hand bat,Right-arm medium,2,4,9,1,4.0,40,18.8333,11.195833798560964,2.0,44.44444444444444,40.0,10.0,8.931893934764673,0,-1.4110171583749223,0.11433847273078955
2024,43293,Kunalveer Singh,India,Right-hand bat,Right-arm medium-fast,4,46,31,0,0.0,0,108.3687,30.548449617874777,11.5,148.38709677419354,inf,0.0,3.2734885485477183,2,1.2892346434061546,0.35223735544445217
2024,43294,Ishagra Jagoori,India,Right-hand bat,Right-arm medium,1,1,3,0,0.0,0,0.3333,,1.0,33.33333333333333,inf,0.0,0.0,0,-0.3178843569981981,1.2397465907560243
2024,43295,Aryan Sharma,India,Right-hand bat,Right-arm Leg-Break,5,88,69,0,1.0,10,176.4968,21.3652079850162,17.6,127.53623188405795,inf,10.0,4.6805067411528025,4,0.5552629566542248,-0.25846867180584926
2024,43298,Sparsh Joshi,India,Right-hand bat,Right-arm medium,4,26,31,3,7.0,90,65.5,20.37520056408444,6.5,83.87096774193549,30.0,12.857142857142858,4.907927148274111,1,-1.2330449951023301,-0.7221766914133114
2024,43300,Prajjwal Rawat,India,Left-hand bat,Right-arm medium,1,0,0,0,1.0,12,-11.0,,0.0,0.0,inf,12.0,0.0,0,-1.7264339033865383,0.6639346105495588
2024,43306,Sumit Juyal,India,Right-hand bat,Right-arm medium-fast,1,0,0,2,4.0,51,35.25,,0.0,0.0,25.5,12.75,0.0,0,-2.4088225236889813,-0.234566818299864
2024,43308,Prashant Chauhan,India,Left-hand bat,Right-arm medium,7,15,23,9,20.0,150,195.6548,28.25550927255477,2.142857142857143,65.21739130434783,16.666666666666668,7.5,3.539132812485964,0,-1.405724738225774,-0.5137672293508793
2024,43309,Harjeet Singh,India,Left-hand bat,Right-arm medium,1,0,0,0,3.0,29,-5.666666666666666,,0.0,0.0,inf,9.666666666666666,0.0,0,-1.521622867374703,0.8226692003219263
2024,43311,Prashant Bhati,India,Right-hand bat,Left-arm Fast,4,25,17,3,13.1,130,90.92819512195122,20.48705431915933,6.25,147.05882352941177,43.333333333333336,9.923664122137405,4.881131198372467,1,-0.18124633408316623,-0.6188048359910131
2024,43314,Harsh Rana,India,Right-hand bat,Right-arm offbreak,6,66,43,1,6.0,39,157.4481,35.43879680427935,11.0,153.48837209302326,39.0,6.5,2.8217662284720872,1,0.36267399853174187,-0.6395829709207218
2024,43318,Sunny Kashyap,India,Right-hand bat,Slow left-arm orthodox,5,55,32,6,14.0,109,225.77166666666668,34.71942252443948,11.0,171.875,18.166666666666668,7.785714285714286,2.8802322368584505,1,0.04318218855124485,-1.3622018218860914
2024,43319,Aditya Sethi,India,Right-hand bat,Right-arm medium-fast,6,26,18,1,14.0,146,36.59839999999999,23.567970777533365,4.333333333333333,144.44444444444443,146.0,10.428571428571429,4.243046673128387,4,1.4816788321224446,1.9059118761981173
2024,43329,Anmol Shah,India,Right-hand bat,Slow left-arm orthodox,2,21,32,0,2.0,20,10.05,1.3788582233137674,10.5,65.625,inf,10.0,72.52377242938951,4,-0.48892947347561616,1.3049224894534808
2024,43330,Vishal Kashyap,India,Right-hand bat,Right-arm offbreak,5,54,53,0,0.0,0,79.87460000000002,24.42858066757052,10.8,101.8867924528302,inf,0.0,4.0935657032564405,2,0.8305298325468056,0.689742221422501
2024,43340,Neeraj Rathore,India,Left-hand bat,Right-arm medium,5,140,118,0,3.0,32,229.5141,50.42558889603571,28.0,118.64406779661016,inf,10.666666666666666,1.983120121932015,4,0.9895450112762201,-0.4432540115547918
2024,43345,Shubham Taiswal,India,Right-hand bat,Right-arm medium,9,37,44,0,0.0,0,69.9026,7.283871430618321,4.111111111111111,84.0909090909091,inf,0.0,13.72896281222678,2,0.290224546756478,1.0591094127017537
2024,43378,Sachin Seecharan,United States of America,Left-hand bat,Right-arm medium,1,2,6,0,0.0,0,0.6666,,2.0,33.33333333333333,inf,0.0,0.0,0,-0.26316424646238973,1.2245239528842502
2024,43587,Sunil Bishnoi,India,Right-hand bat,None,9,240,148,0,0.0,0,517.7014,34.52412275470507,26.666666666666668,162.16216216216216,inf,0.0,2.896525444266984,2,2.2438868188925936,0.02248794253495846
2024,43591,R Nithiyananda,India,Left-hand bat,Slow left-arm orthodox,1,1,2,0,2.0,19,-4.0,,1.0,50.0,inf,9.5,0.0,0,-1.0015000925791233,0.48081269630727475
2024,43592,S Pradeep Roshan,India,Right-hand bat,Right-arm medium,4,8,16,0,1.0,9,19.923,11.69710002165779,2.0,50.0,inf,9.0,8.549127545703191,0,-0.9151808124371295,0.6302579661342954
2024,43774,Shivam Singh,India,Right-hand bat,Right-arm offbreak,10,366,273,0,0.0,0,645.5216,77.73964425541335,36.6,134.06593406593404,inf,0.0,1.2863449654007977,2,2.536453872751721,0.03658337302054418
2024,43815,Ayudh Sharma,India,Right-hand bat,Right-arm medium,8,175,124,0,0.0,0,324.6096,57.728883370483246,21.875,141.1290322580645,inf,0.0,1.73223513363728,2,1.7937364243029672,0.2198085048908197
2024,43899,Aryan Anil Bhatia,India,Right-hand bat,Right-arm offbreak,9,145,108,0,1.1,17,244.44005454545453,21.205993405196555,16.11111111111111,134.25925925925927,inf,15.454545454545451,4.715647981645362,4,0.05557245854848768,-0.6517785832528477
2024,43900,Ashish Lawrence,India,Right-hand bat,Right-arm medium,2,10,10,1,4.0,43,16.5,20.859650045003157,5.0,100.0,43.0,10.75,4.79394427923083,1,-0.7522680300327358,-0.3474207467891297
2024,43903,Ansul Chaudhary,India,Right-hand bat,Right-arm medium,3,60,44,0,0.0,0,112.9024,36.98487137064739,20.0,136.36363636363637,inf,0.0,2.70380824088424,2,1.6467773680364852,0.29541057840249985
2024,43904,Manpreet Singh,India,Right-hand bat,Right-arm medium,4,14,21,0,1.0,11,6.133600000000001,8.413267829644635,3.5,66.66666666666666,inf,11.0,11.88598794485589,4,-0.8631917518014801,0.40970451991225415
2024,43906,Vaibhav Sehdev,India,Right-hand bat,Right-arm Leg-Break,3,61,31,1,2.1,20,168.1861904761905,94.72481388292591,20.33333333333333,196.7741935483871,20.0,9.523809523809524,1.055689590729562,1,0.6612042862683786,-1.773674182779937
2024,43907,Mridul Sandal,India,Right-hand bat,Right-arm medium,10,82,80,0,0.0,0,207.1237,28.000932877675897,8.2,102.5,inf,0.0,3.571309585893343,2,0.6945366119898561,0.7171946804365481
2024,43908,Sumit Sharma,India,Right-hand bat,Right-arm medium,10,92,71,7,23.1,233,251.4596569892473,32.420420984790695,9.2,129.5774647887324,33.285714285714285,10.086580086580089,3.084475678058367,1,-0.36870518618005005,-0.8309040997992796
2024,43909,Madhav Pathania,India,Left-hand bat,Slow left-arm orthodox,11,212,161,4,18.0,176,428.1904,37.461105655252624,19.272727272727277,131.67701863354037,44.0,9.77777777777778,2.669435358376254,1,0.42058327288170133,-0.7205723397208954
2024,43910,Kunwar Kukreja,India,Left-hand bat,Slow left-arm orthodox,9,0,0,7,25.4,194,140.58333333333331,20.16662840522848,0.0,0.0,27.714285714285715,7.637795275590552,4.958687093876021,0,-1.9276487283357984,0.24338691507167418
2024,43911,Arjun Pappal,India,Right-hand bat,Right-arm offbreak,1,0,0,0,3.0,21,0.0,,0.0,0.0,inf,7.0,0.0,0,-1.2875531119326058,1.0040801600617748
2024,43914,Aryan Sharma,India,Right-hand bat,Right-arm medium,2,6,11,0,0.0,0,3.6,2.545584412271571,3.0,54.54545454545454,inf,0.0,39.28371006591931,2,-0.07367518990817956,1.6662785560551916
2024,43917,Krish Ashwani Bhagat,India,Right-hand bat,Right-arm medium,5,22,20,4,17.0,163,101.1928,24.2293706969042,4.4,110.0,40.75,9.588235294117649,4.127222338992777,1,-0.6322220225371566,-0.39230744419166796
2024,43918,Varinder Singh,India,Right-hand bat,Right-arm medium,6,83,67,4,4.4,48,184.53850000000003,54.66485933439935,13.833333333333334,123.88059701492536,12.0,10.909090909090908,1.8293287720411693,1,-0.6173225462904062,-1.4609402779685021
2024,43919,Aryan Yadav,India,Right-hand bat,Right-arm offbreak,6,139,111,1,6.0,46,238.6457,36.4133100782896,23.166666666666668,125.22522522522524,46.0,7.666666666666667,2.7462485499120324,1,0.7964313563689469,-0.5423176808366849
2024,43922,Anshul Negi,India,Right-hand bat,Right-arm offbreak,3,1,2,0,5.0,51,-24.0,1.7320508075688772,0.3333333333333333,50.0,inf,10.2,57.73502691896258,0,-1.1824144629086573,1.3256851473250812
2024,43923,Sahaj Dhawan,India,Right-hand bat,Right-arm medium,11,239,137,0,0.0,0,595.5871999999999,45.70877626536188,21.727272727272727,174.45255474452554,inf,0.0,2.1877636675165166,2,2.085425060928669,0.00377060343253156
2024,43924,Sukhdeep Singh Bajwa,India,Right-hand bat,Right-arm medium-fast,10,101,55,12,30.0,308,499.5960666666667,58.75152760757506,10.1,183.63636363636363,25.666666666666668,10.266666666666667,1.7020834022893834,1,0.017927342673708657,-1.4305492191945226
2024,43925,Sukhwinder Manga,India,Right-hand bat,Right-arm offbreak,2,11,17,0,5.5,64,-5.631900000000001,6.977800427426969,5.5,64.70588235294117,inf,11.636363636363637,14.33116367257218,4,-0.8308012786655846,0.38659057137185515
2024,43926,Ramandeep Singh,India,Right-hand bat,Right-arm medium,2,0,0,0,2.0,29,-27.0,2.1213203435596424,0.0,0.0,inf,14.5,47.14045207910317,0,-2.0136361552959667,1.2142930238000786
2024,43927,Manish Sheoran,India,Right-hand bat,Right-arm medium,1,4,5,3,4.1,48,68.49268292682927,,4.0,80.0,16.0,11.707317073170731,0.0,1,-1.5469585206143601,-0.9986438070078831
2024,43930,Mayank Gupta,India,Right-hand bat,Right-arm medium,5,30,36,0,0.0,0,59.9194,21.129188641119185,6.0,83.33333333333334,inf,0.0,4.732789398519145,2,0.3996863708446676,0.8979909300386465
2024,43931,Abhy Chaudhary,India,Right-hand bat,Right-arm medium,12,445,297,0,0.0,0,872.1354,71.02273362916334,37.083333333333336,149.83164983164983,inf,0.0,1.4079998739859545,2,2.704862329695189,-0.07548245138397007
2024,43932,Azam Nazar,India,Right-hand bat,Right-arm medium,4,40,49,0,0.0,0,44.246,11.32099493095314,10.0,81.63265306122449,inf,0.0,8.833145903686116,2,0.5973403464407872,0.9112603536393242
2024,43933,Jashanpreet Singh Sidhu,India,Left-hand bat,None,9,161,156,0,0.0,0,223.8607,32.460782547423456,17.88888888888889,103.20512820512822,inf,0.0,3.0806404575707744,2,1.2317760527777286,0.5574392347863039
2024,43934,Deepin Chitkara,India,Right-hand bat,Right-arm offbreak,9,56,34,3,24.0,179,176.64016666666666,20.353515433356083,6.222222222222222,164.70588235294116,59.66666666666666,7.458333333333333,4.91315617331227,4,0.4845776694174521,-0.16824032811646428
